#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"linkage group LG15","NC_043011.1",23447794,23731033,"-",115219721,"LOC115219721","-","XP_029645781.1",975,"probable phosphatidylinositol phosphate kinase DDB_G0267588 isoform X1"
"linkage group LG15","NC_043011.1",23549060,23731033,"-",115219721,"LOC115219721","-","XP_029645785.1",741,"phosphatidylinositol 4-phosphate 5-kinase type-1 alpha-like isoform X4"
"linkage group LG15","NC_043011.1",23762083,23840067,"+",115219995,"LOC115219995","-","XP_029646157.1",881,"kinesin-like protein KIF23 isoform X1"
"linkage group LG15","NC_043011.1",23762083,23840067,"+",115219995,"LOC115219995","-","XP_029646158.1",875,"kinesin-like protein KIF23 isoform X2"
"linkage group LG15","NC_043011.1",23891833,23920448,"-",115219783,"LOC115219783","-","XP_029645898.1",461,"tyrosinase-like"
"linkage group LG15","NC_043011.1",23891833,23920448,"-",115219783,"LOC115219783","-","XP_029645899.1",461,"tyrosinase-like"
"linkage group LG15","NC_043011.1",24024718,24058509,"-",115219720,"LOC115219720","-","XP_029645779.1",599,"sodium- and chloride-dependent taurine transporter-like"
"linkage group LG15","NC_043011.1",24024718,24058509,"-",115219720,"LOC115219720","-","XP_029645780.1",599,"sodium- and chloride-dependent taurine transporter-like"
"linkage group LG15","NC_043011.1",24743563,24770814,"-",115219744,"LOC115219744","-","XP_029645836.1",235,"dihydropteridine reductase-like"
"linkage group LG15","NC_043011.1",24771280,24829171,"+",115219743,"LOC115219743","-","XP_029645831.1",614,"E3 ubiquitin-protein ligase KCMF1-like isoform X1"
"linkage group LG15","NC_043011.1",24771280,24829171,"+",115219743,"LOC115219743","-","XP_029645833.1",579,"E3 ubiquitin-protein ligase KCMF1-like isoform X3"
"linkage group LG15","NC_043011.1",24771280,24829171,"+",115219743,"LOC115219743","-","XP_029645832.1",590,"E3 ubiquitin-protein ligase KCMF1-like isoform X2"
"linkage group LG15","NC_043011.1",24771280,24829171,"+",115219743,"LOC115219743","-","XP_029645834.1",555,"E3 ubiquitin-protein ligase KCMF1-like isoform X4"
"linkage group LG15","NC_043011.1",24833709,24851532,"-",115219745,"LOC115219745","-","XP_029645837.1",191,"28S ribosomal protein S18b, mitochondrial-like"
"linkage group LG15","NC_043011.1",24857615,24878392,"+",115219952,"LOC115219952","-","XP_029646114.1",487,"ELMO domain-containing protein 3-like"
"linkage group LG15","NC_043011.1",24892959,25092974,"-",115219876,"LOC115219876","-","XP_029646034.1",3836,"KICSTOR complex protein SZT2-like isoform X2"
"linkage group LG15","NC_043011.1",24892959,25092974,"-",115219876,"LOC115219876","-","XP_029646035.1",3832,"KICSTOR complex protein SZT2-like isoform X3"
"linkage group LG15","NC_043011.1",24892959,25092974,"-",115219876,"LOC115219876","-","XP_029646033.1",3842,"KICSTOR complex protein SZT2-like isoform X1"
"linkage group LG15","NC_043011.1",25093224,25121134,"+",115219877,"LOC115219877","-","XP_029646036.1",272,"mediator of RNA polymerase II transcription subunit 8-like isoform X1"
"linkage group LG15","NC_043011.1",25093224,25121134,"+",115219877,"LOC115219877","-","XP_029646037.1",265,"mediator of RNA polymerase II transcription subunit 8-like isoform X2"
"linkage group LG15","NC_043011.1",25136810,25236828,"-",115220002,"LOC115220002","-","XP_029646163.1",593,"histone-arginine methyltransferase CARMER-like isoform X1"
"linkage group LG15","NC_043011.1",25136931,25236828,"-",115220002,"LOC115220002","-","XP_029646166.1",513,"histone-arginine methyltransferase CARM1-like isoform X4"
"linkage group LG15","NC_043011.1",25152937,25236828,"-",115220002,"LOC115220002","-","XP_029646165.1",516,"histone-arginine methyltransferase CARM1-like isoform X3"
"linkage group LG15","NC_043011.1",25157570,25236828,"-",115220002,"LOC115220002","-","XP_029646164.1",528,"histone-arginine methyltransferase CARM1-like isoform X2"
"linkage group LG15","NC_043011.1",25249832,25276386,"+",115220004,"LOC115220004","-","XP_029646168.1",353,"uncharacterized protein LOC115220004 isoform X2"
"linkage group LG15","NC_043011.1",25249832,25256306,"+",115220004,"LOC115220004","-","XP_029646167.1",368,"uncharacterized protein LOC115220004 isoform X1"
"linkage group LG15","NC_043011.1",25293674,25324305,"-",115219838,"LOC115219838","-","XP_029645984.1",404,"aspartate aminotransferase, cytoplasmic-like"
"linkage group LG15","NC_043011.1",25380972,25390764,"+",115219958,"LOC115219958","-","XP_029646119.1",223,"prion-like-(Q/N-rich) domain-bearing protein 25"
"linkage group LG15","NC_043011.1",25424186,25677287,"+",115219654,"LOC115219654","-","XP_029645688.1",666,"bromodomain-containing protein DDB_G0280777-like"
"linkage group LG15","NC_043011.1",25569747,25577638,"-",115219739,"LOC115219739","-","XP_029645822.1",289,"retinaldehyde-binding protein 1-like"
"linkage group LG15","NC_043011.1",25569747,25577638,"-",115219739,"LOC115219739","-","XP_029645823.1",289,"retinaldehyde-binding protein 1-like"
"linkage group LG15","NC_043011.1",25569747,25577638,"-",115219739,"LOC115219739","-","XP_029645824.1",289,"retinaldehyde-binding protein 1-like"
"linkage group LG15","NC_043011.1",25763585,25825621,"-",115219655,"LOC115219655","-","XP_029645689.1",179,"protein unc-93 homolog A-like"
"linkage group LG15","NC_043011.1",26058122,26172576,"-",115219717,"LOC115219717","-","XP_029645766.1",1892,"von Willebrand factor A domain-containing protein 8-like"
"linkage group LG15","NC_043011.1",26194743,26257630,"+",115219630,"LOC115219630","-","XP_029645640.1",760,"cullin-4A-like"
"linkage group LG15","NC_043011.1",26287403,26343438,"-",115219656,"LOC115219656","-","XP_029645690.1",462,"uncharacterized protein LOC115219656"
"linkage group LG15","NC_043011.1",26432283,26449137,"-",115219770,"LOC115219770","-","XP_029645881.1",266,"ATP synthase subunit b, mitochondrial-like"
"linkage group LG15","NC_043011.1",26458120,26467788,"+",115219882,"LOC115219882","-","XP_029646045.1",139,"U6 snRNA-associated Sm-like protein LSm7"
"linkage group LG15","NC_043011.1",26517418,26526552,"+",115219706,"LOC115219706","-","XP_029645742.1",402,"dnaJ homolog subfamily A member 1-like"
"linkage group LG15","NC_043011.1",26532021,26564282,"-",115219773,"LOC115219773","-","XP_029645885.1",575,"eukaryotic translation initiation factor 2D-like isoform X1"
"linkage group LG15","NC_043011.1",26532021,26559512,"-",115219773,"LOC115219773","-","XP_029645886.1",525,"eukaryotic translation initiation factor 2D-like isoform X2"
"linkage group LG15","NC_043011.1",26532021,26559512,"-",115219773,"LOC115219773","-","XP_029645887.1",525,"eukaryotic translation initiation factor 2D-like isoform X2"
"linkage group LG15","NC_043011.1",26598866,26670044,"+",115219629,"LOC115219629","-","XP_029645638.1",1330,"formin-J-like"
"linkage group LG15","NC_043011.1",26682985,26698550,"-",115219792,"LOC115219792","-","XP_029645915.1",380,"UPF0160 protein MYG1, mitochondrial-like isoform X1"
"linkage group LG15","NC_043011.1",26682985,26693195,"-",115219792,"LOC115219792","-","XP_029645916.1",330,"UPF0160 protein MYG1, mitochondrial-like isoform X2"
"linkage group LG15","NC_043011.1",26722007,26781294,"+",115219776,"LOC115219776","-","XP_029645889.1",1109,"ubiquitin carboxyl-terminal hydrolase 8-like"
"linkage group LG15","NC_043011.1",26783566,26816120,"-",115219853,"LOC115219853","-","XP_029646002.1",475,"coiled-coil domain-containing protein 73-like"
"linkage group LG15","NC_043011.1",26846080,27034147,"+",115219919,"LOC115219919","-","XP_029646086.1",457,"uncharacterized protein LOC115219919"
"linkage group LG15","NC_043011.1",28128521,28128985,"-",115219657,"LOC115219657","-","XP_029645691.1",154,"uncharacterized protein LOC115219657"
"linkage group LG15","NC_043011.1",28678409,28679392,"+",115219658,"LOC115219658","-","XP_029645693.1",327,"octopressin receptor"
"linkage group LG15","NC_043011.1",28883248,28896163,"+",115219986,"LOC115219986","-","XP_029646147.1",229,"NAD(P)H-hydrate epimerase-like"
"linkage group LG15","NC_043011.1",29075462,29096142,"-",115219659,"LOC115219659","-","XP_029645694.1",473,"serine/threonine-protein kinase ULK4-like"
"linkage group LG15","NC_043011.1",29096250,29118133,"-",115219841,"LOC115219841","-","XP_029645987.1",656,"serine/threonine-protein kinase ULK4-like"
"linkage group LG15","NC_043011.1",29583683,29584321,"-",115219660,"LOC115219660","-","XP_029645695.1",212,"general transcription factor II-I repeat domain-containing protein 2-like"
"linkage group LG15","NC_043011.1",30810622,30814042,"-",115219661,"LOC115219661","-","XP_029645696.1",270,"uncharacterized protein LOC115219661"
"linkage group LG15","NC_043011.1",30858860,30859954,"+",115220000,"LOC115220000","-","XP_029646161.1",364,"orexin receptor type 2-like"
"linkage group LG15","NC_043011.1",30875829,30881616,"+",115219662,"LOC115219662","-","XP_029645697.1",409,"arg8-vasotocin receptor-like"
"linkage group LG15","NC_043011.1",30942061,30943161,"+",115219944,"LOC115219944","-","XP_029646106.1",366,"cholecystokinin receptor type A-like"
"linkage group LG15","NC_043011.1",30962278,30962988,"+",115219663,"LOC115219663","-","XP_029645698.1",236,"uncharacterized protein LOC115219663"
"linkage group LG15","NC_043011.1",31018623,31058997,"-",115219990,"LOC115219990","-","XP_029646153.1",932,"condensin complex subunit 3-like isoform X3"
"linkage group LG15","NC_043011.1",31018623,31058997,"-",115219990,"LOC115219990","-","XP_029646152.1",980,"condensin complex subunit 3-like isoform X2"
"linkage group LG15","NC_043011.1",31018623,31058997,"-",115219990,"LOC115219990","-","XP_029646150.1",991,"condensin complex subunit 3-like isoform X1"
"linkage group LG15","NC_043011.1",31018623,31058997,"-",115219990,"LOC115219990","-","XP_029646151.1",991,"condensin complex subunit 3-like isoform X1"
"linkage group LG15","NC_043011.1",31075974,31098404,"-",115219716,"LOC115219716","-","XP_029645764.1",962,"uncharacterized protein LOC115219716 isoform X2"
"linkage group LG15","NC_043011.1",31075974,31098404,"-",115219716,"LOC115219716","-","XP_029645763.1",966,"uncharacterized protein LOC115219716 isoform X1"
"linkage group LG15","NC_043011.1",31125557,31139125,"+",115219969,"LOC115219969","-","XP_029646133.1",75,"uncharacterized protein LOC115219969 isoform X2"
"linkage group LG15","NC_043011.1",31130762,31139125,"+",115219969,"LOC115219969","-","XP_029646132.1",131,"uncharacterized protein LOC115219969 isoform X1"
"linkage group LG15","NC_043011.1",31142773,31149734,"-",115219854,"LOC115219854","-","XP_029646003.1",84,"40S ribosomal protein S27-like"
"linkage group LG15","NC_043011.1",31164227,31181919,"+",115219712,"LOC115219712","-","XP_029645756.1",84,"40S ribosomal protein S27-like"
"linkage group LG15","NC_043011.1",31187257,31201308,"-",115219714,"LOC115219714","-","XP_029645759.1",145,"deoxyuridine 5\\'-triphosphate nucleotidohydrolase, mitochondrial-like"
"linkage group LG15","NC_043011.1",31187257,31201308,"-",115219714,"LOC115219714","-","XP_029645760.1",145,"deoxyuridine 5\\'-triphosphate nucleotidohydrolase, mitochondrial-like"
"linkage group LG15","NC_043011.1",31187257,31201308,"-",115219714,"LOC115219714","-","XP_029645761.1",145,"deoxyuridine 5\\'-triphosphate nucleotidohydrolase, mitochondrial-like"
"linkage group LG15","NC_043011.1",31192374,31194344,"+",115219713,"LOC115219713","-","XP_029645758.1",656,"uncharacterized protein LOC115219713"
"linkage group LG15","NC_043011.1",31223005,31231285,"+",115219715,"LOC115219715","-","XP_029645762.1",84,"40S ribosomal protein S27-like"
"linkage group LG15","NC_043011.1",31232205,31268238,"-",115219664,"LOC115219664","-","XP_029645699.1",973,"uncharacterized protein LOC115219664"
"linkage group LG15","NC_043011.1",31276356,31280868,"+",115219875,"LOC115219875","-","XP_029646032.1",490,"cytoplasmic polyadenylation element-binding protein-like"
"linkage group LG15","NC_043011.1",31304723,31414089,"+",115219665,"LOC115219665","-","XP_029645701.1",638,"MYCBP-associated protein-like"
"linkage group LG15","NC_043011.1",31602169,31765545,"+",115219652,"LOC115219652","-","XP_029645683.1",810,"transcription factor 4-like isoform X1"
"linkage group LG15","NC_043011.1",31602169,31765545,"+",115219652,"LOC115219652","-","XP_029645684.1",807,"transcription factor 4-like isoform X2"
"linkage group LG15","NC_043011.1",31602169,31765545,"+",115219652,"LOC115219652","-","XP_029645685.1",798,"transcription factor 4-like isoform X3"
"linkage group LG15","NC_043011.1",31602169,31765267,"+",115219652,"LOC115219652","-","XP_029645686.1",719,"transcription factor 12-like isoform X4"
"linkage group LG15","NC_043011.1",31834001,31834429,"+",115219666,"LOC115219666","-","XP_029645702.1",142,"uncharacterized protein LOC115219666"
"linkage group LG15","NC_043011.1",31835633,31836805,"+",115219889,"LOC115219889","-","XP_029646054.1",390,"nematocin receptor 2-like"
"linkage group LG15","NC_043011.1",31867246,31948778,"-",115219892,"LOC115219892","-","XP_029646056.1",205,"ras-related protein Rab-11B-like"
"linkage group LG15","NC_043011.1",31977724,31978941,"+",115219799,"LOC115219799","-","XP_029645926.1",405,"opine dehydrogenase-like"
"linkage group LG15","NC_043011.1",31977724,31978941,"+",115219799,"LOC115219799","-","XP_029645928.1",405,"opine dehydrogenase-like"
"linkage group LG15","NC_043011.1",31988193,32049768,"-",115219667,"LOC115219667","-","XP_029645703.1",1043,"DNA excision repair protein ERCC-6-like 2"
"linkage group LG15","NC_043011.1",32052289,32056998,"+",115219707,"LOC115219707","-","XP_029645743.1",1569,"uncharacterized protein LOC115219707"
"linkage group LG15","NC_043011.1",32052289,32056998,"+",115219707,"LOC115219707","-","XP_029645744.1",1569,"uncharacterized protein LOC115219707"
"linkage group LG15","NC_043011.1",32077048,32097602,"-",115219648,"LOC115219648","-","XP_029645677.1",422,"AP-1 complex subunit mu-1 isoform X2"
"linkage group LG15","NC_043011.1",32077048,32097602,"-",115219648,"LOC115219648","-","XP_029645676.1",423,"AP-1 complex subunit mu-1 isoform X1"
"linkage group LG15","NC_043011.1",32159730,32181757,"+",115219898,"LOC115219898","-","XP_029646065.1",960,"E3 ubiquitin-protein ligase Praja-1-like"
"linkage group LG15","NC_043011.1",32209425,32288036,"-",115219632,"LOC115219632","-","XP_029645642.1",328,"proline-serine-threonine phosphatase-interacting protein 2-like"
"linkage group LG15","NC_043011.1",32324478,32341121,"-",115219816,"LOC115219816","-","XP_029645955.1",469,"protein RRNAD1-like"
"linkage group LG15","NC_043011.1",32346897,32353593,"+",115219668,"LOC115219668","-","XP_029645704.1",254,"exosome complex component RRP40-like"
"linkage group LG15","NC_043011.1",32360021,32368760,"-",115219884,"LOC115219884","-","XP_029646047.1",131,"iron-sulfur cluster assembly 1 homolog, mitochondrial-like"
"linkage group LG15","NC_043011.1",32369605,32389811,"+",115219883,"LOC115219883","-","XP_029646046.1",76,"protein PET100 homolog, mitochondrial-like"
"linkage group LG15","NC_043011.1",32866752,32883215,"+",115219669,"LOC115219669","-","XP_029645705.1",568,"zinc finger protein 271-like"
"linkage group LG15","NC_043011.1",32956185,33059251,"+",115219650,"LOC115219650","-","XP_029645681.1",868,"disintegrin and metalloproteinase domain-containing protein 10-like isoform X1"
"linkage group LG15","NC_043011.1",32956185,33059251,"+",115219650,"LOC115219650","-","XP_029645682.1",867,"disintegrin and metalloproteinase domain-containing protein 10-like isoform X2"
"linkage group LG15","NC_043011.1",33066565,33068472,"-",115219887,"LOC115219887","-","XP_029646050.1",635,"heat shock 70 kDa protein-like"
"linkage group LG15","NC_043011.1",33066565,33068472,"-",115219887,"LOC115219887","-","XP_029646051.1",635,"heat shock 70 kDa protein-like"
"linkage group LG15","NC_043011.1",33077688,33092594,"-",115220015,"LOC115220015","-","XP_029646179.1",664,"heat shock protein 68-like"
"linkage group LG15","NC_043011.1",33092713,33094617,"+",115220016,"LOC115220016","-","XP_029646180.1",635,"LOW QUALITY PROTEIN: heat shock 70 kDa protein-like"
"linkage group LG15","NC_043011.1",33129011,33148265,"+",115219811,"LOC115219811","-","XP_029645946.1",229,"dephospho-CoA kinase domain-containing protein-like"
"linkage group LG15","NC_043011.1",33180238,33209777,"-",115219733,"LOC115219733","-","XP_029645815.1",844,"zonadhesin-like"
"linkage group LG15","NC_043011.1",33252823,33444466,"+",115219642,"LOC115219642","-","XP_029645664.1",450,"BTB/POZ domain-containing protein 17-like isoform X2"
"linkage group LG15","NC_043011.1",33429381,33444466,"+",115219642,"LOC115219642","-","XP_029645663.1",584,"galectin-3-binding protein B-like isoform X1"
"linkage group LG15","NC_043011.1",33617546,33638747,"+",115219988,"LOC115219988","-","XP_029646149.1",507,"RNA polymerase-associated protein LEO1-like"
"linkage group LG15","NC_043011.1",33737711,34108000,"-",115219624,"LOC115219624","-","XP_029645633.1",1751,"intersectin-1-like isoform X4"
"linkage group LG15","NC_043011.1",33737711,34108000,"-",115219624,"LOC115219624","-","XP_029645635.1",1673,"intersectin-2-like isoform X6"
"linkage group LG15","NC_043011.1",33737711,34108000,"-",115219624,"LOC115219624","-","XP_029645632.1",1753,"intersectin-1-like isoform X3"
